population,households,median_income,median_house_value,total_bedrooms,total_rooms,latitude,longitude,housing_median_age
2924,925,60559.0,154800.0,925,925,35.0522257,-80.6075315,14.0
2733,792,62692.0,151200.0,792,792,35.0336403,-80.6271864,21.0
3187,1021,76435.0,174900.0,1112,1112,34.9996359,-80.6267142,14.0
2757,1081,75216.0,184800.0,1143,1143,35.027043299999995,-80.6545173,16.0
1305,532,74300.0,163300.0,532,532,35.0248941,-80.6348112,14.0
935,325,57670.0,184200.0,352,352,35.0120955,-80.6563286,25.0
1710,637,75906.0,236100.0,666,666,34.976899700000004,-80.6414317,18.0
2259,834,100357.0,240000.0,873,873,35.131809999999994,-80.61998390000001,26.0
2164,750,125676.0,388100.0,779,779,35.12685220000001,-80.64177559999999,18.0
1353,511,59191.0,127800.0,521,521,35.1134837,-80.634621,40.0
1043,419,61220.0,213900.0,431,431,35.1103041,-80.66011999999999,21.0
4097,1203,77962.0,188000.0,1217,1217,35.09781629999999,-80.6466285,17.0
2059,847,49750.0,135900.0,893,893,35.085365700000004,-80.6622194,39.0
2403,880,59125.0,153100.0,880,880,35.0710731,-80.6373176,22.0
3151,1158,81591.0,259500.0,1190,1190,35.0735944,-80.7143082,14.0
1708,713,73920.0,213500.0,777,777,35.076215600000005,-80.69556379999999,16.0
3036,873,146719.0,527900.0,873,873,35.0548736,-80.70910079999999,15.0
3275,1222,81806.0,228100.0,1246,1246,35.0360766,-80.57696109999999,23.0
2426,899,56563.0,153600.0,1044,1044,35.0167081,-80.5395468,28.0
2506,818,50878.0,153900.0,853,853,34.8538244,-80.3619857,28.0
1609,678,48333.0,152500.0,763,763,34.8940922,-80.4940588,35.0
1363,506,39352.0,155900.0,558,558,34.8369454,-80.47885450000001,32.0
2709,689,179226.0,517300.0,689,689,34.9684067,-80.7793413,8.0
3939,1108,140595.0,423300.0,1172,1172,34.9558151,-80.7806441,11.0
2793,957,126648.0,469900.0,980,980,35.04161,-80.71614100000001,25.0
3928,1150,138542.0,450300.0,1206,1206,35.0217267,-80.73540870000001,20.0
1931,663,137014.0,341600.0,759,759,35.00980620000001,-80.7044534,22.0
1889,578,158684.0,457900.0,578,578,34.9989256,-80.70087149999999,11.0
1845,624,125588.0,356400.0,638,638,34.9457917,-80.73232,16.0
3544,1010,135438.0,398300.0,1056,1056,34.9742994,-80.72013609999999,10.0
2481,878,80769.0,227200.0,938,938,34.9374724,-80.7399678,19.0
2161,707,57875.0,194900.0,729,729,34.9098315,-80.767543,26.0
2171,810,62895.0,173600.0,966,966,34.8469696,-80.7616771,27.0
2471,820,73036.0,214200.0,851,851,34.8639981,-80.724612,23.0
2000,711,75804.0,258200.0,757,757,35.0397883,-80.6798747,16.0
2484,876,64375.0,208800.0,900,900,35.0525585,-80.6631984,20.0
2418,736,92000.0,225400.0,759,759,35.0400576,-80.6608539,13.0
2502,724,99063.0,264200.0,724,724,35.0263378,-80.67422049999999,12.0
2036,619,74250.0,159600.0,640,640,34.9910919,-80.596212,19.0
1127,501,51146.0,124300.0,515,515,34.976619299999996,-80.610923,30.0
2277,829,40514.0,134000.0,863,863,34.99552429999999,-80.56244579999999,32.0
687,227,16439.0,137500.0,262,262,34.9940866,-80.5512593,64.0
3111,1065,65774.0,148900.0,1121,1121,34.9676929,-80.59086409999999,21.0
894,284,29634.0,108300.0,293,293,34.9800501,-80.5624703,54.0
1347,471,51021.0,125200.0,535,535,34.9657946,-80.55327199999999,55.0
2271,851,56681.0,167200.0,923,923,34.9507275,-80.5630572,40.0
1172,333,36895.0,95000.0,333,333,34.984094799999994,-80.5188917,42.0
833,281,45884.0,123500.0,281,281,34.9729047,-80.4838372,38.0
2049,635,28692.0,99400.0,799,799,34.97841629999999,-80.53456609999999,46.0
1932,589,48073.0,128000.0,665,665,35.007929299999994,-80.4606421,27.0
3787,948,46210.0,135200.0,992,992,35.015319,-80.4281625,26.0
2282,719,43417.0,144100.0,790,790,34.9712902,-80.4443048,35.0
2027,703,57165.0,172700.0,822,822,34.922354399999996,-80.4438434,33.0
4380,1277,103646.0,319500.0,1381,1381,34.9705147,-80.6767542,
1513,542,111944.0,368600.0,577,577,34.944235600000006,-80.6863631,18.0
1544,578,55221.0,162500.0,697,697,34.9503434,-80.6382996,23.0
1583,571,56836.0,180500.0,623,623,34.926858700000004,-80.6140025,34.0
1486,523,55417.0,174700.0,576,576,34.9057204,-80.66568509999999,29.0
2959,866,192661.0,444600.0,894,894,35.0242891,-80.779977,15.0
2848,789,164417.0,413300.0,789,789,35.0176651,-80.7837167,18.0
4433,1251,183750.0,668700.0,1281,1281,35.0072114,-80.8192268,13.0
2297,707,204219.0,760400.0,707,707,34.9984107,-80.7870713,14.0
2675,933,89531.0,273600.0,942,942,35.15725870000001,-80.59561409999999,19.0
1611,568,67031.0,232200.0,585,585,35.1232653,-80.4871827,33.0
2553,698,91538.0,237200.0,722,722,35.121201899999996,-80.6245752,12.0
2475,1011,74766.0,187700.0,1068,1068,35.085435,-80.641085,19.0
2334,856,59722.0,168800.0,893,893,35.0786034,-80.6773785,25.0
1992,839,79688.0,215500.0,881,881,35.050703399999996,-80.6881305,27.0
1261,433,50050.0,172500.0,450,450,35.0058973,-80.3949869,46.0
921,359,57708.0,172600.0,367,367,34.9281924,-80.3530468,27.0
970,371,51339.0,199200.0,371,371,35.0992041,-80.56597740000001,46.0
2830,892,154250.0,494300.0,892,892,34.9847876,-80.8058981,14.0
3024,808,148750.0,514300.0,850,850,34.9748532,-80.753727,12.0
1176,358,125000.0,656700.0,358,358,34.9978648,-80.761208,26.0
2997,871,131750.0,380800.0,923,923,34.9996397,-80.6769171,14.0
3004,952,86071.0,257300.0,1095,1095,34.9289349,-80.77572109999998,9.0
707,326,50278.0,185900.0,326,326,34.9150071,-80.71106429999999,24.0
1724,546,103953.0,307700.0,566,566,35.05015039999999,-80.6537275,14.0
1480,530,57292.0,142800.0,555,555,35.0137735,-80.59904209999999,22.0
2914,963,41411.0,262900.0,1055,1055,35.0149842,-80.4941551,26.0
2270,830,36549.0,136100.0,867,867,35.0194615,-80.5834165,35.0
2315,524,38333.0,96600.0,558,558,34.9917706,-80.5415496,49.0
1686,537,40344.0,117600.0,564,564,34.981073200000004,-80.5508997,60.0
2718,826,68229.0,184900.0,854,854,34.9477837,-80.5289465,37.0
2132,794,55068.0,104900.0,810,810,36.1953964,-78.4554059,32.0
1587,694,41875.0,87500.0,822,822,36.2416981,-78.3995407,33.0
1090,389,29489.0,65900.0,468,468,36.3758409,-78.32211540000002,33.0
1491,575,62375.0,172400.0,749,749,36.3909887,-78.37919709999998,38.0
1885,791,36806.0,128600.0,856,856,36.326567600000004,-78.4343995,44.0
1116,452,80469.0,222700.0,509,509,36.311797799999994,-78.4430507,41.0
2744,959,48411.0,102000.0,1067,1067,36.374272999999995,-78.46367159999998,31.0
1198,471,,166800.0,525,525,36.3635896,-78.4220222,34.0
1203,625,44375.0,155700.0,721,721,36.2945839,-78.4843243,32.0
1765,644,40000.0,93800.0,683,683,36.301593200000006,-78.3179098,38.0
2635,848,47283.0,73500.0,914,914,36.2745633,-78.33981779999999,23.0
2422,879,46821.0,71200.0,910,910,36.3376829,-78.3103897,25.0
2349,770,33882.0,85000.0,784,784,36.3124605,-78.37490749999999,40.0
595,236,,87400.0,338,338,36.3194701,-78.4044206,48.0
920,277,31979.0,89500.0,432,432,36.3198906,-78.398178,57.0
1124,492,15385.0,53700.0,599,599,36.3270531,-78.3888786,47.0
1741,693,46012.0,191800.0,1197,1197,36.5080382,-78.3654043,33.0
1081,425,36164.0,82000.0,553,553,36.5005519,-78.4464819,39.0
816,198,,98000.0,248,248,36.3308266,-78.40316170000001,28.0
540,145,18047.0,,251,251,36.327516700000004,-78.41829770000001,63.0
944,334,45750.0,74900.0,334,334,36.3238919,-78.41139890000001,68.0
1375,501,23155.0,56000.0,597,597,36.3439027,-78.37294109999999,63.0
872,284,28071.0,82800.0,327,327,36.3097028,-78.394805,50.0
523,176,21184.0,55000.0,254,254,36.306147499999994,-78.4117131,61.0
1885,717,36326.0,99300.0,865,865,36.2612419,-78.4439926,35.0
1442,588,40625.0,76500.0,939,939,36.4645499,-78.3486765,27.0
1308,553,41607.0,140500.0,553,553,36.3105443,-78.4324527,47.0
1422,481,51949.0,108300.0,522,522,36.4365542,-78.478378,25.0
900,471,14789.0,57300.0,752,752,36.3396474,-78.4004839,42.0
774,233,25464.0,103300.0,292,292,36.3249257,-78.39599190000001,58.0
480,194,30405.0,54900.0,225,225,36.318095299999996,-78.38904040000001,48.0
1376,634,26071.0,94200.0,634,634,36.334718200000005,-78.4212949,38.0
747,331,18365.0,60800.0,387,387,36.2921975,-78.39931390000001,44.0
866,347,44050.0,242700.0,354,354,35.8037651,-78.6155887,61.0
1102,609,54028.0,317100.0,647,647,35.790042,-78.62670990000001,62.0
2058,775,157371.0,582200.0,798,798,35.817183299999996,-78.67789300000001,49.0
1334,669,91771.0,574200.0,701,701,35.828944799999995,-78.6730318,48.0
453,219,72303.0,484800.0,219,219,35.809684399999995,-78.6888068,44.0
1484,805,66250.0,180200.0,887,887,35.75713629999999,-78.7100005,25.0
1426,764,36458.0,280400.0,875,875,35.7658117,-78.673369,23.0
1259,537,82969.0,517300.0,587,587,35.7970781,-78.6799461,60.0
776,313,97235.0,466400.0,329,329,35.79987620000001,-78.67127740000001,64.0
5062,1586,46442.0,145300.0,1649,1649,35.7507683,-78.59870450000001,19.0
1779,763,93951.0,297300.0,792,792,35.849256200000006,-78.6339197,53.0
1851,689,51967.0,142400.0,737,737,35.716396200000005,-78.645891,38.0
2011,624,54091.0,145800.0,624,624,35.7060065,-78.6446074,41.0
1220,526,104167.0,249300.0,562,562,35.751997499999995,-78.7566873,28.0
1711,815,63924.0,237300.0,884,884,35.8592374,-78.63281529999999,40.0
1555,806,54000.0,218000.0,861,861,35.8551654,-78.62177829999999,45.0
1543,592,49286.0,224800.0,618,618,35.7415373,-78.4997074,30.0
2177,721,111771.0,272200.0,763,763,35.7275701,-78.45323520000001,17.0
1367,578,48646.0,189100.0,639,639,35.7720383,-78.6160527,24.0
2404,1152,84549.0,461100.0,1364,1364,35.834978899999996,-78.7828365,18.0
1280,602,79306.0,458100.0,762,762,35.815981799999996,-78.780268,24.0
2981,915,158047.0,373100.0,1000,1000,36.0166321,-78.6450858,19.0
942,542,90870.0,243300.0,542,542,35.822754100000004,-78.6901964,40.0
999,417,37734.0,181100.0,498,498,35.7953653,-78.59925290000001,52.0
2500,813,37950.0,135900.0,987,987,35.7941614,-78.6080313,53.0
1023,426,44722.0,124900.0,472,472,35.7680221,-78.5897758,54.0
2520,700,32000.0,109100.0,773,773,35.7672338,-78.60466329999998,50.0
591,230,43580.0,159000.0,230,230,35.699895,-78.6234019,56.0
1636,634,93137.0,202100.0,634,634,35.685708399999996,-78.633341,31.0
1107,426,106833.0,199200.0,426,426,35.6786549,-78.6435239,24.0
2354,827,55743.0,279500.0,872,872,35.796403000000005,-78.789061,29.0
2092,897,110528.0,313000.0,939,939,35.8776954,-78.6707163,32.0
1999,861,79704.0,196500.0,897,897,35.8764803,-78.6556552,34.0
1465,748,64052.0,179400.0,875,875,35.850897100000005,-78.71745229999999,23.0
1352,457,25543.0,128400.0,559,559,35.80461270000001,-78.32009090000001,51.0
2877,877,69435.0,136100.0,877,877,35.827927100000004,-78.33454549999999,28.0
1125,423,74918.0,224600.0,503,503,35.8383362,-78.2902349,36.0
1254,411,40964.0,112700.0,426,426,35.8127306,-78.3390235,27.0
1051,390,60875.0,195700.0,431,431,35.7775255,-78.3513258,22.0
2736,1051,54321.0,123400.0,1095,1095,35.7688219,-78.38257409999999,26.0
2367,749,94281.0,175400.0,791,791,35.7662786,-78.415151,21.0
1122,602,95735.0,402600.0,744,744,35.8064597,-78.62757409999999,70.0
1781,713,136161.0,537600.0,921,921,35.808074299999994,-78.6399154,69.0
1647,815,62312.0,314200.0,886,886,35.812245700000005,-78.62872420000001,50.0
2323,817,76082.0,236500.0,848,848,35.7707604,-78.7096537,43.0
2352,787,142386.0,394100.0,873,873,35.8462247,-78.6554752,51.0
912,446,76500.0,351200.0,648,648,35.8392355,-78.6477699,25.0
783,265,96359.0,285000.0,295,295,35.772003600000005,-78.7006635,42.0
1061,0,,,0,0,35.798914700000005,-78.695952,
1613,729,39623.0,220100.0,793,793,35.7766536,-78.7260279,38.0
2991,1461,52694.0,121600.0,1606,1606,35.7774218,-78.7396779,29.0
2161,963,44816.0,197200.0,1102,1102,35.7871641,-78.7053479,36.0
1520,476,36250.0,276800.0,634,634,35.7818008,-78.6938358,34.0
1965,681,31607.0,132400.0,699,699,35.7772764,-78.6911583,38.0
1688,253,,,297,297,35.779689700000006,-78.6806152,31.0
1765,627,29087.0,,726,726,35.7771706,-78.6867485,31.0
2840,1544,72950.0,377000.0,1815,1815,35.8317498,-78.6901723,21.0
3041,1301,82673.0,337700.0,1599,1599,35.8474073,-78.6680729,29.0
1595,761,87446.0,402100.0,800,800,35.8537708,-78.6860954,25.0
1026,534,56818.0,362800.0,661,661,35.855759,-78.6964384,18.0
2298,906,58627.0,266400.0,965,965,35.850938,-78.7072113,41.0
1571,813,22388.0,281100.0,895,895,35.84302720000001,-78.6385812,49.0
1841,701,42125.0,344400.0,812,812,35.825535200000004,-78.62245240000001,46.0
1528,624,37153.0,82600.0,811,811,35.8441867,-78.59322850000001,38.0
3173,1294,62722.0,159700.0,1529,1529,35.823430200000004,-78.6046066,33.0
2549,762,47717.0,141400.0,858,858,35.815363,-78.595978,27.0
1080,369,61518.0,171300.0,401,401,35.800676700000004,-78.5870214,39.0
2120,651,67894.0,142400.0,776,776,35.835907899999995,-78.5735274,43.0
3687,1310,60000.0,150200.0,1423,1423,35.80880689999999,-78.5716555,24.0
716,293,20737.0,,364,364,35.7056576,-78.6231995,46.0
1434,456,39000.0,119800.0,456,456,35.7419729,-78.5569266,29.0
1349,550,91111.0,258800.0,550,550,35.764050299999994,-78.7640269,40.0
1038,387,104306.0,253600.0,425,425,35.75882120000001,-78.75756679999999,42.0
1781,822,41429.0,171900.0,892,892,35.78087670000001,-78.79521650000001,29.0
708,320,86042.0,173900.0,351,351,35.783192,-78.78527270000001,54.0
1702,757,69464.0,272700.0,877,877,35.865651799999995,-78.6634149,36.0
1834,715,130875.0,333200.0,744,744,35.868214200000004,-78.67575040000001,33.0
2330,929,51875.0,281800.0,1006,1006,35.8757687,-78.6338759,36.0
2308,996,60921.0,173800.0,1109,1109,35.88554370000001,-78.6348841,34.0
1490,609,115564.0,241200.0,609,609,35.8812416,-78.686075,34.0
1131,389,37337.0,115400.0,513,513,35.782009499999994,-78.61938020000001,64.0
780,328,,144700.0,581,581,35.8704052,-78.39350209999999,44.0
2476,829,81953.0,215000.0,873,873,35.8659331,-78.3394274,19.0
1419,475,48839.0,139000.0,528,528,35.8941564,-78.3734429,36.0
1064,503,103173.0,413700.0,508,508,35.7968576,-78.6353908,66.0
729,297,24688.0,225000.0,373,373,35.7682765,-78.632233,57.0
907,337,35150.0,380000.0,390,390,35.7636845,-78.6388897,2000.0
965,324,176111.0,951800.0,344,344,35.801579700000005,-78.6502115,2018.0
1256,482,115833.0,702600.0,534,534,35.803748,-78.6583447,64.0
997,425,150515.0,628700.0,425,425,35.8120883,-78.6656507,60.0
679,241,208375.0,725700.0,266,266,35.806248700000005,-78.6683726,59.0
873,483,92656.0,543800.0,562,562,35.8107975,-78.6533196,77.0
2765,979,33435.0,,1069,1069,35.784335399999996,-78.5815231,43.0
758,490,42969.0,114600.0,594,594,35.7467476,-78.6170751,48.0
4331,1362,54025.0,140300.0,1362,1362,35.734564899999995,-78.62182390000001,25.0
2287,725,54940.0,135500.0,725,725,35.7527949,-78.54931090000001,31.0
3856,1476,52124.0,140600.0,1476,1476,35.7583865,-78.56935250000001,12.0
2527,821,73921.0,185100.0,859,859,35.7040855,-78.5091572,19.0
3912,1262,56495.0,139900.0,1318,1318,35.708146299999996,-78.55976,15.0
3748,1355,50053.0,184200.0,1457,1457,35.6825314,-78.5917127,33.0
1967,801,88583.0,323200.0,902,902,35.6782369,-78.6151546,21.0
1402,402,73580.0,134000.0,402,402,35.6500029,-78.5553993,17.0
1729,599,52566.0,159900.0,606,606,35.67338970000001,-78.5440849,42.0
3417,1294,69191.0,202900.0,1304,1304,35.6150893,-78.621476,22.0
2642,911,105362.0,249500.0,911,911,35.629867,-78.59831609999999,21.0
3192,1170,74545.0,178400.0,1215,1215,35.634222799999996,-78.6553245,16.0
2337,839,86027.0,248900.0,875,875,35.602268,-78.6713405,17.0
4979,2346,55481.0,329600.0,2488,2488,35.7536352,-78.7437962,16.0
1082,420,148542.0,400300.0,420,420,35.731411,-78.7526037,26.0
1406,550,126406.0,433000.0,621,621,35.7369585,-78.7635198,25.0
548,268,98875.0,448800.0,301,301,35.723699700000004,-78.7631126,25.0
2032,752,158095.0,388500.0,857,857,35.7067416,-78.77834240000001,22.0
3090,1116,132375.0,383100.0,1153,1153,35.693214399999995,-78.7438873,23.0
1626,648,112917.0,368800.0,713,713,35.713361299999995,-78.72944040000002,31.0
4053,2052,66364.0,261300.0,2329,2329,35.760079100000006,-78.72239350000001,24.0
1252,594,105875.0,396000.0,594,594,35.701889200000004,-78.7026792,25.0
842,268,104300.0,334700.0,283,283,35.682451799999996,-78.71305809999998,17.0
3613,1278,100313.0,269300.0,1427,1427,35.6717365,-78.669758,15.0
923,356,68667.0,175200.0,356,356,35.6928748,-78.66240379999999,41.0
1311,579,55417.0,122600.0,625,625,35.7733893,-78.5668637,30.0
1479,556,31909.0,145700.0,707,707,35.7898554,-78.56694209999999,17.0
3957,1943,85694.0,345700.0,2328,2328,35.780686700000004,-78.63929209999999,14.0
1256,690,50694.0,630600.0,790,790,35.7879749,-78.6553993,70.0
1049,508,44500.0,359500.0,516,516,35.7742911,-78.650124,2018.0
1426,953,53661.0,314300.0,1050,1050,35.7809506,-78.6542714,52.0
1859,690,68750.0,616600.0,847,847,35.7886395,-78.66368259999999,76.0
1828,923,49978.0,208900.0,1111,1111,35.837612,-78.71724259999999,30.0
1597,635,57891.0,152300.0,711,711,35.8312373,-78.5910003,36.0
2997,1177,41648.0,142500.0,1270,1270,35.7216569,-78.61210009999999,52.0
6597,1931,59604.0,152900.0,2008,2008,35.7344249,-78.5946422,16.0
1808,682,39722.0,176300.0,748,748,35.7121799,-78.5958444,28.0
1605,623,112871.0,352400.0,702,702,35.8993608,-78.6958938,27.0
1267,131,19375.0,169600.0,243,243,35.7881732,-78.6174489,61.0
1015,459,44973.0,662500.0,491,491,35.793236900000004,-78.6729393,62.0
1229,405,155938.0,372800.0,405,405,35.710552299999996,-78.7985797,23.0
1120,481,115027.0,274600.0,481,481,35.7709804,-78.7724313,49.0
726,368,62628.0,228900.0,368,368,35.7774509,-78.7757566,54.0
2296,1016,100219.0,306100.0,1034,1034,35.74885,-78.7745968,25.0
2092,745,207574.0,601900.0,745,745,35.7463217,-78.80441809999999,27.0
2038,688,108929.0,249400.0,696,696,35.7544667,-78.818476,32.0
2041,749,50452.0,133100.0,760,760,35.7581164,-78.4611865,24.0
3830,1158,54344.0,154100.0,1158,1158,35.760735700000005,-78.4426388,24.0
801,313,,272000.0,400,400,35.7759755,-78.6234324,60.0
3843,0,,,0,0,35.7863814,-78.6815334,
378,0,,,0,0,35.7880688,-78.69040799999999,
506,0,,,0,0,35.7862773,-78.6689298,
3440,0,,,0,0,35.7825148,-78.67189379999999,
938,78,22361.0,,90,90,35.7795695,-78.6600422,46.0
1867,573,24007.0,275000.0,638,638,35.7778937,-78.5943914,35.0
1254,352,40903.0,122900.0,370,370,35.7630153,-78.5926488,54.0
866,301,25284.0,93000.0,323,323,35.773292700000006,-78.6088713,51.0
1858,548,32738.0,,583,583,35.745630799999994,-78.6303368,34.0
1621,542,31864.0,125000.0,587,587,35.7545937,-78.6244242,55.0
1930,538,46296.0,152000.0,562,562,35.7438855,-78.6100922,40.0
2859,1151,38692.0,,1202,1202,35.7631045,-78.69977540000001,34.0
2302,965,36495.0,170800.0,1057,1057,35.7559605,-78.6979301,27.0
5142,1528,53952.0,178800.0,1619,1619,35.7459374,-78.68599609999998,18.0
7813,2690,92222.0,228900.0,2732,2732,35.8990819,-78.52256379999999,11.0
1891,770,71339.0,249300.0,895,895,35.9216051,-78.4163927,24.0
3146,1922,84878.0,280600.0,2078,2078,35.8955613,-78.798057,11.0
2286,1502,60926.0,219100.0,1697,1697,35.8619251,-78.71940129999999,17.0
3275,1526,76961.0,248700.0,1697,1697,35.8719588,-78.73816529999999,18.0
1943,856,69255.0,339300.0,1041,1041,35.8797151,-78.7031104,30.0
1887,596,65278.0,152000.0,676,676,35.8372869,-78.56693759999999,22.0
2949,957,86314.0,191700.0,1058,1058,35.8087744,-78.5600613,22.0
3823,1647,64223.0,161400.0,1705,1705,35.8138195,-78.5361338,17.0
3679,1219,74387.0,172400.0,1320,1320,35.823576700000004,-78.5622566,22.0
5105,1584,68875.0,178800.0,1634,1634,35.7819237,-78.5438023,16.0
1224,427,46723.0,116000.0,505,505,35.7933914,-78.4637582,40.0
4656,1592,110848.0,231600.0,1609,1609,35.8631607,-78.5223234,15.0
3211,1088,80341.0,199300.0,1226,1226,35.865567999999996,-78.49190300000001,23.0
4462,1426,63857.0,174100.0,1450,1450,35.817271500000004,-78.4709733,17.0
1444,522,41786.0,175300.0,522,522,35.8261708,-78.52874200000001,30.0
2163,940,66987.0,211400.0,1016,1016,35.8082956,-78.5015419,14.0
3263,1075,62614.0,150600.0,1151,1151,35.7654309,-78.5184002,16.0
1415,484,95500.0,194700.0,484,484,35.7897624,-78.51009559999999,25.0
2990,1109,79093.0,203100.0,1109,1109,35.7829185,-78.49763259999999,14.0
1475,546,49423.0,136400.0,590,590,35.7661025,-78.4857421,30.0
3108,1028,82386.0,225400.0,1028,1028,35.998333,-78.50353630000001,20.0
2208,847,54893.0,162800.0,943,943,35.99477520000001,-78.5171473,33.0
3076,1106,58289.0,186300.0,1264,1264,35.9835528,-78.4894537,20.0
5735,2261,69744.0,233000.0,2425,2425,35.966294399999995,-78.5286135,18.0
9492,3567,99076.0,368300.0,4080,4080,35.9571459,-78.5563759,14.0
7691,3208,57724.0,271600.0,3538,3538,35.9390248,-78.5323529,13.0
1070,452,111806.0,306000.0,452,452,35.89428970000001,-78.6869368,37.0
1486,798,48005.0,427800.0,996,996,35.8811492,-78.6926662,30.0
871,511,77054.0,233300.0,670,670,35.880314299999995,-78.6814448,28.0
1297,588,51064.0,256300.0,755,755,35.857400899999995,-78.648471,43.0
1826,814,96833.0,842200.0,1080,1080,35.83017529999999,-78.64675840000001,18.0
2174,970,63776.0,206700.0,970,970,35.801021500000004,-78.547674,18.0
1630,914,63977.0,271900.0,1017,1017,35.7933887,-78.64800109999999,36.0
1566,1287,41625.0,399500.0,1355,1355,35.784949600000004,-78.6485203,15.0
1615,646,72132.0,203400.0,728,728,35.8598744,-78.54088890000001,18.0
1131,432,56818.0,136400.0,446,446,35.686419799999996,-78.68883149999999,42.0
4003,1478,65568.0,238900.0,1531,1531,35.608140899999995,-78.7883312,16.0
3532,1296,72075.0,202100.0,1363,1363,35.5861245,-78.82098309999999,23.0
3114,1045,80094.0,226900.0,1093,1093,35.56310560000001,-78.78770109999999,14.0
2551,1026,42589.0,185500.0,1026,1026,35.583453000000006,-78.79051729999999,43.0
4944,1699,67997.0,189500.0,1796,1796,35.571588500000004,-78.8228065,21.0
2090,748,66875.0,147300.0,842,842,35.5418196,-78.7159988,28.0
